,company_name,model,price,status,body_type,fuel_type,engine_desc,fuel_system,cooling,displacement,max_power,max_torque,cylinders_count,overall_lenght,overall_width,overall_height,seat_height,ground_clearance,wheelbase,kerb_wet,fuel_tank,bore,stroke,gears_count,clutch,gearbox,front_brake,rear_brake,front_suspension,rear_suspension,zero_cent,speedometer,tachometer,trip_meter,clock,electric_start
396,Kinetic,Kinetic Comet,"
NA
",discontinued,Sports,NaN,"Twin Cylinder V, Oil cooled",NaN,Liquid Cooling,250 cc,27 Bhp @ 10000 rpm,21 Nm @ 7500 rpm,2,2080.00 mm,760.00 mm,1120.00 mm,NaN,180.00 mm,1455.00 mm,170.00 kg,NaN,57 mm,48.8 mm,5 Manual,NaN,NaN,Disc 300mm,Disc 210mm,Telescopic Hydraulic,Monoshock rear Hydraulically damped,NaN,Analogue,Analogue,Analogue-1,NaN,1
397,Kinetic,Kinetic Flyte,"
₹ 42,600
",discontinued,Scooter,Petrol,Air Cooled,NaN,Air Cooling,124.6 cc,[email protected],[email protected],1,1790.00 mm,670.00 mm,1100.00 mm,NaN,135.00 mm,1260.00 mm,105.00 kg,5.00 litres,52.4 mm,57.8 mm,Automatic,NaN,NaN,NaN,"Drum, 130 mm dia",NaN,NaN,NaN,Analogue,None,None,NaN,1
398,Kinetic,Kinetic GF,"
₹ 31,000 - ₹ 53,000
",discontinued,Commuter,NaN,Air Cooled,NaN,NaN,125 cc,[email protected],[email protected],NaN,NaN,NaN,NaN,NaN,195.00 mm,1292.00 mm,NaN,NaN,NaN,NaN,4 Speed,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
399,Kinetic,Kinetic K4,"
NA
",discontinued,Scooterette,NaN,Air Cooled,NaN,NaN,97.20 cc,[email protected],[email protected],NaN,NaN,NaN,NaN,NaN,NaN,1195.00 mm,88.00 kg,4.00 litres,NaN,NaN,4 Speed,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
400,Kinetic,Kinetic Kine,"
₹ 32,000
",discontinued,Scooterette,NaN,"2 Stroke, Single Cylinder",NaN,Air Cooling,71.5 cc,4.2 Bhp,5.7 Nm,NaN,1740.00 mm,640.00 mm,1076.00 mm,NaN,NaN,1235.00 mm,82.00 kg,4.00 litres,NaN,NaN,Automatic,NaN,NaN,Drum 110mm,Drum 110mm,NaN,NaN,NaN,Analogue,None,None,NaN,1
401,Kinetic,Kinetic Luna,"
NA
",discontinued,Scooterette,NaN,59.57 cc,NaN,NaN,NaN,[email protected],[email protected],NaN,NaN,NaN,NaN,NaN,180.00 mm,1130.00 mm,NaN,NaN,NaN,NaN,Automatic,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
402,Kinetic,Kinetic Nova,"
₹ 44,500 - ₹ 44,600
",discontinued,Scooter,Petrol,Air Cooled,NaN,Air Cooling,135 cc,[email protected],[email protected],1,NaN,NaN,NaN,NaN,NaN,1250.00 mm,103.00 kg,6.00 litres,NaN,NaN,Automatic,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Analogue,None,None,NaN,1
403,Kinetic,Kinetic Stryker,"
NA
",discontinued,Commuter,NaN,4 stroke,NaN,Air Cooling,97.2 cc,7 Bhp @ 7500 rpm,6.75 Nm @ 5000 rpm,NaN,2000.00 mm,870.00 mm,1050.00 mm,NaN,150.00 mm,1240.00 mm,116.00 kg,12.50 litres,NaN,NaN,4 Manual,NaN,NaN,Disc 130mm,Drum 110mm,"Front- Hydraulicallyu Damped , Telescopic",Rear- Gas Filled Shock Absorbers,NaN,Analogue,None,None,NaN,0
404,Kinetic,Kinetic SYM,"
NA
",discontinued,Scooterette,NaN,Air Cooled 4 Stroke,NaN,Air Cooling,50 cc,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1180.00 mm,84.50 kg,4.80 litres,NaN,NaN,Automatic,NaN,NaN,Air Cooling,Drum,NaN,NaN,NaN,Analogue,NaN,NaN,NaN,1
405,Kinetic,Kinetic V2,"
NA
",discontinued,Scooterette,NaN,Air Cooled,NaN,NaN,58.2 cc,[email protected],[email protected],NaN,NaN,NaN,NaN,NaN,115.00 mm,1190.00 mm,NaN,NaN,NaN,NaN,Automatic,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
406,Kinetic,Kinetic Velocity,"
₹ 45,900
",discontinued,Commuter,Petrol,Air Cooled,NaN,NaN,100 cc,8.4,0.84,1,NaN,NaN,NaN,NaN,NaN,1250.00 mm,116.00 kg,12.50 litres,NaN,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
407,Kinetic,Kinetic Zing,"
₹ 32,000
",discontinued,Scooter,Petrol,Air Cooled,NaN,NaN,71.5 cc,[email protected],[email protected],1,NaN,NaN,NaN,NaN,NaN,1235.00 mm,82.00 kg,4.00 litres,NaN,NaN,Automatic,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
408,Komaki,Komaki Electric Scooter,"
NA
",available,Scooter,Electric,All Electric,NaN,NaN,NaN,NaN,NaN,NaN,1820 mm,670 mm,1100 mm,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Disc,Drum,Telescopic Shock Absorber,Hydraulic Shock Absorber,NaN,Digital,NaN,NaN,NaN,NaN
409,Krisaki,Krisaki GP,"
₹ 1,07,100
",available,Sports Commuter,Petrol,"Single cyliner, 4-stroke, oil-cooling, camshaft upward, balance shaft",NaN,Oil cooled,200 cc,17.4 BHP @ 7500 rpm,16.55 NM @ 7500 rpm,1,2010 mm,750 mm,1025 mm,780 mm,NaN,1400 mm,NaN,17 litres,NaN,NaN,5,Wet multi-plate,NaN,Double Disc,Single Disc,Telescopic forks,Central unit shock absorber,NaN,1,1,1,NaN,1
410,Krisaki,Krisaki GPX,"
₹ 1,27,000
",available,Naked,Petrol,"250cc, single cylinder, 4-stroke, liquid-cooled",NaN,Liquid-cooled,250 cc,26.5 BHP @ 8000 rpm,23.59 NM @ 8000 rpm,1,2000 mm,770 mm,1090 mm,NaN,NaN,1420 mm,NaN,NaN,NaN,NaN,5,NaN,NaN,Double Discs,Single Disc,Telescopic Forks,Mono Suspension,NaN,1,1,1,1,1
411,Krisaki,Krisaki Mint,"
₹ 1,02,900
",available,Sports Commuter,Petrol,"Single cyliner, 4-stroke, oil-cooling, camshaft upward, balance shaft",NaN,Oil cooled,200 cc,17.4 BHP @ 7500 rpm,16.55 NM @ 7500 rpm,1,2020 mm,820 mm,1030 mm,810 mm,150 mm,1340 mm,139 kg,14 litres,NaN,NaN,5,Wet multi-plate,NaN,Disc,Disc,Telescopic forks,Central unit shock absorbe,NaN,1,1,1,NaN,1
412,Krisaki,Krisaki SX,"
₹ 1,23,900
",available,Sports,Petrol,"Single Cylinder, 4 Stroke, Air-cooled",NaN,Air-cooled,250 cc,16.1 BHP @ 7500 rpm,18 NM @ 5500 rpm,1,2000 mm,690 mm,1075 mm,810 mm,150 mm,1340 mm,139 kg,14 litres,NaN,NaN,5,Wel multi-plate,NaN,Disc,Disc,Shock Absorber,Shock Absorber,NaN,Digital,Analog,Digital,Digital,1
413,Krisaki,Krisaki VIXA,"
₹ 1,13,400
",available,Sports,Petrol,"Single Cylinder, 4 Stroke, Air-cooled",NaN,Air-cooled,250 cc,16.1 BHP @ 7500 rpm,18 NM @ 5500 rpm,1,1920 mm,750 mm,1075 mm,780 mm,150 mm,1318 mm,NaN,14 litres,NaN,NaN,6,Wet multi-plate,NaN,Disc,Disc,Shock Absorber,Shock Absorber,NaN,Digital,Digital,Digital,Digital,1
414,Krisaki,Krisaki 800,"
₹ 5,80,000 - ₹ 6,10,000
",expected,Cruiser,Petrol,"Single cylinder, liquid-cooled, DOHC, 4 valves",Fuel Injection,NaN,800 cc,NaN,NaN,NaN,2367 mm,878 mm,1180 mm,700 mm,NaN,1653 mm,239 kg,25 litres,NaN,NaN,NaN,NaN,NaN,"292mm single disc, 4-piston calipers","292mm single disc, 4-piston calipers",41mm telescopic forks,Dual shocks,NaN,NaN,NaN,NaN,NaN,1
415,Krisaki,Krisaki Binser,"
₹ 1,02,900
",expected,Sports,Petrol,"150cc, 4-stroke, air-cooled",NaN,NaN,150 cc,13.77 BHP,NaN,1,2090 mm,NaN,NaN,800 mm,NaN,NaN,137.8 kg,12.98 litres,NaN,NaN,5,NaN,NaN,Disc,Disc,Dual Telescopic Forks,Single Shock,NaN,NaN,NaN,NaN,NaN,1
416,Krisaki,Krisaki Dico,"
₹ 58,950
",expected,Scooter,Petrol,"125cc, 4-Stroke, Air Cooled",NaN,NaN,125 cc,NaN,NaN,1,1660 mm,663 mm,1070 mm,NaN,NaN,NaN,94 kg,NaN,NaN,NaN,Automatic,NaN,NaN,Disc,Drum,Telescopic,Double shock absorber,NaN,NaN,NaN,NaN,NaN,1
417,Krisaki,Krisaki Leona,"
₹ 62,700
",expected,Scooter,Petrol,NaN,NaN,NaN,125 cc,7.2 BHP @ 8500 rpm,NaN,1,NaN,NaN,NaN,NaN,NaN,1400 mm,NaN,5 litres,NaN,NaN,Automatic,NaN,NaN,Disc,Drum,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
418,Krisaki,Krisaki Lion,"
₹ 85,000
",expected,Cruiser,Petrol,"150cc, 4-stroke, 1-cylinder, air-cooled",NaN,Air-cooled,150 cc,14.5 BHP @ 8000 rpm,12.89 NM @ 8000 rpm,1,2145 mm,840 mm,1065 mm,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Disc,Drum,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
419,Krisaki,Krisaki Power,"
₹ 79,283
",expected,Cruiser,Petrol,"150cc, 4-stroke, single cylinder",NaN,NaN,150c cc,14.5 BHP @ 8000 rpm,12.89 NM @ 8000 rpm,1,2040 mm,790 mm,1100 mm,NaN,160 mm,NaN,127 kg,16 litres,NaN,NaN,5,NaN,NaN,Disc,Drum,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
420,Krisaki,Krisaki Strong,"
₹ 81,508
",expected,Cruiser,Petrol,"150cc, 4-stroke, single cylinder",NaN,Air-cooled,150 cc,14.5 BHP @ 8000 rpm,12.89 NM @ 8000 rpm,1,2040 mm,790 mm,1100 mm,NaN,NaN,NaN,125 kg,8 litres,NaN,NaN,NaN,Wet -Multi plate,NaN,Disc,Drum,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
421,Krisaki,Krisaki Trex,"
₹ 1,60,000
",expected,Cruiser,Petrol,NaN,NaN,NaN,248 cc,NaN,NaN,1,2245 mm,790 mm,1210 mm,NaN,NaN,NaN,175 kg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
422,KTM,KTM Duke,"
₹ 1,38,000 - ₹ 10,00,000
",available,Naked,Petrol,"124.7cc, Single Cylinder, Liquid Cooled",Fuel Injection,Liquid Cooling,124.7 cc,14.5 HP @ 9250 rpm,12 Nm @ 8000 rpm,1,1993 mm,789 mm,1083 mm,818 mm,175 mm,1366 mm,148.4 kg,10.2 litres,NaN,NaN,6,NaN,Wet Multiplate,300mm Single Disc,230mm Single Disc,WP Upside Down Forks,WP Monoshock,14.7 secs,Digital,Digital,Digital,Digital,1
423,KTM,KTM RC,"
₹ 1,55,000 - ₹ 20,00,000
",available,Sports,Petrol,"124.7cc, Single Cylinder, Liquid Cooled",Fuel Injection,Liquid Cooled,124.7 cc,14.5 HP @ 9250 rpm,12 Nm @ 8000 rpm,1,1977 mm,688 mm,1098 mm,835 mm,157 mm,1341 mm,164.4 kg,9.5 litres,NaN,NaN,6,Wet Multiplate,NaN,300mm Single Disc,230mm Single Disc,WP Upside-Down Forks,WP Monoshock,14.6 secs,Digital,Digital,Digital,1,1
424,KTM,KTM Adventure,"
₹ 2,50,000 - ₹ 15,00,000
",expected,Adventure,Petrol,"373.2cc, Single Cylinder, Liquid Cooling",NaN,Liquid Cooling,373.2 cc,43 HP,37 NM,1,NaN,NaN,NaN,855 mm,200 mm,1430 mm,NaN,14.5 litres,89 mm,60 mm,6,"PASC™ Antihopping Clutch, Mechanically Operated",NaN,"320mm, Four-Piston Radial Fixed Calliper","230mm, Single-Piston Floating Calliper",43mm WP Apex USD Front Forks,WP Apex Adjustable Monoshock,NaN,Digital,Digital,Digital,1,1
425,KTM,KTM Super Duke,"
₹ 15,00,000 - ₹ 16,00,000
",expected,Naked,Petrol,"1301cc, 2 Cylinder, Liquid Cooling",NaN,Liquid Cooling,1301 cc,177 HP,140 NM,2,NaN,NaN,NaN,835 mm,160 mm,NaN,NaN,16 litres,108 mm,71 mm,6,"PASC (TM) Slipper Clutch, Hydraulically Actuated",NaN,320mm Disc with 4-Piston BREMBO Stylema Monobloc Calipers,"240mm Brembo Twin-Piston Fixed Calliper, Brake Disc",NaN,NaN,NaN,Digital,Digital,Digital,Digital,1
426,KTM,KTM Adventure (2012),"
₹ 12,50,000 - ₹ 13,00,000
",discontinued,Adventure,Petrol,"999cc, V 75°",NaN,Liquid Cooling,999 cc,113 HP @ 8750 rpm,100 Nm @ 6750 rpm,2,NaN,NaN,NaN,NaN,316.00 mm,1570.00 mm,207.00 kg,19.50 litres,101 mm,62.4 mm,6,Wet multi-disc clutch,NaN,300mm Disc,240mm Disc,WP USD Ø 48 mm,WP mono shock PDS with hydr. spring preload,NaN,Digital,Analogue,Digital-2,NaN,1
427,KTM,KTM Duke (2012),"
₹ 1,50,000 - ₹ 13,00,000
",discontinued,Naked,Petrol,"999cc, V75",NaN,Liquid Cooling,999 cc,121 Bhp @ 9000 rpm,100 Nm @ 7000 rpm,2,NaN,NaN,NaN,NaN,150.00 mm,1450.00 mm,184.00 kg,15.00 litres,101 mm,62.4 mm,6,NaN,NaN,Dual Discs 320mm,Disc 240mm,WP-USD 48mm,WP Monoshock,4.00 secs,Digital,Digital,Digital-2,NaN,1
428,KTM,KTM Enduro (2012),"
₹ 6,50,000 - ₹ 9,00,000
",discontinued,Off-road,Petrol,249.5cc,NaN,NaN,249.5 cc,NaN,NaN,Single Cylinder,NaN,NaN,NaN,NaN,380.00 mm,1475.00 mm,105.20 kg,9.20 litres,76 mm,55 mm,6-Speed Gearbox,NaN,NaN,Disc 260mm,Disc 220mm,WP-USD 48mm,WP PDS shock absorber,NaN,Analogue,None,None,NaN,0
429,KTM,KTM MX (2012),"
NA
",discontinued,Off-road,NaN,64.9cc,NaN,Liquid Cooling,64.9 cc,NaN,NaN,NaN,NaN,NaN,NaN,NaN,290.00 mm,NaN,55.60 kg,NaN,45 mm,40.8 mm,6 Manual,NaN,NaN,Disc brake 200 mm,Disc brake 160 mmm,Marzocchi USD 35 mm,WP Monoshock,NaN,Analogue,None,None,NaN,0
430,KTM,KTM Supermoto (2012),"
₹ 7,80,000 - ₹ 15,00,000
",discontinued,Off-road,Petrol,654cc,NaN,Liquid Cooling,654 cc,NaN,NaN,Single Cylinder,NaN,NaN,NaN,NaN,290.00 mm,1480.00 mm,139.50 kg,12.00 litres,102 mm,80 mm,6-Speed Gearbox,NaN,NaN,300 mm Single Disc,240 mm Single Disc,275 mm WP USD,265 mm WP monoshock,NaN,Analogue,None,None,NaN,1
431,Lambretta,Lambretta V-Special,"
₹ 85,000 - ₹ 1,10,000
",expected,Scooter,Petrol,"Single Cylinder, 4-Stroke",Fuel Injection,Air Cooled,124.7 cc,10 HP @ 8500 rpm,9.2 Nm @ 7000 rpm,1,1900 mm,690 mm,1130 mm,770 mm,NaN,1330 mm,NaN,6.5 litres,NaN,NaN,NaN,NaN,CVT,220 mm Hydraulic Disc,220 mm Hydraulic Disc,Telescopic Forks,Monoshock,NaN,Analog,0,Digital,Digital,1
432,Lectrix,Lectrix E-Bike,"
NA
",available,Scooterette,NaN,Brushless DC,NaN,NaN,NaN,<250W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.00 kg,NaN,NaN,NaN,Automatic,NaN,NaN,NaN,NaN,Hydraulic,Hydraulic,NaN,Analogue,None,None,NaN,1
433,LML,LML Freedom,"
₹ 51,633 - ₹ 52,198
",available,Commuter,Petrol,"Single cylinder, four stroke, air cooled with single overhead cam and two valves",KEIHIN PB18,Air Cooling,109.15 cc,8.5+0.5 Bhp @ 7750 rpm,8.5 Nm @ 5000 rpm,1,2010 mm,725 mm,1080 mm,820 mm,165 mm,1235+20 mm,119 kg,12.25 litres,53 mm,49.5 mm,4,Multiplate Oil Bath Type,NaN,Drum Mechanical Expanding Shoe Type,Drum Mechanical Expanding Shoe Type,Hydraulic Telescopic Forks 100mm Stroke,Adjustable 5-Step Chrome Plated Helical Springs & Hydraulic dampers,NaN,Analog,NaN,NaN,NaN,1
434,LML,LML NV,"
NA
",available,Scooter,"Petrol Oil Mixture, (2% 2T) Petrol 87 Octance are above","Single Cylinder, 2 Stroke Forced Air Cooled with Rotary Distribution with 5 Transfer Ports and Secondary Air System Induction",NaN,Air Cooling,149.56 cc,8.4 Bhp @ 5500 rpm,11 Nm @ 3250 rpm,1,1760 mm,695 mm,NaN,820 mm,160 mm,1235 mm,104 kg,8 litres,57.8 mm,57 mm,"Mechanical, 4-Speed Constant Mesh","Multiplate, Oil bath type",NaN,Drum mechanical expanding shoe type,Drum mechanical expanding shoe type,Helical spring & Hydraulic dampers,Helical spring & Hydraulic dampers,NaN,Analog,NaN,NaN,NaN,0
435,LML,LML Star,"
₹ 54,000 - ₹ 70,000
",available,Scooter,Petrol,"Single cylinder, four stroke, forced air cooled with single overhead cam and two valves",KEIHIN FIE - PB18,Air Cooling,150.82 cc,9.3± 0.33 Bhp @ 8000 ± 200 rpm,NaN,1,1760 mm,695 mm,NaN,820 mm,160 mm,1260 mm,112 kg,7 litres,61 mm,51.9 mm,Automatic,Centrifugal,NaN,Drum mechanical expanding shoe type,Drum mechanical expanding shoe type,Hydraulic dampers & Helical springs,Hydraulic dampers & Helical springs,NaN,Analog,NaN,NaN,NaN,1
436,LML,LML CRD,"
₹ 38,000
",expected,Commuter,Petrol,NaN,NaN,NaN,NaN,8.3,0.82,1,NaN,NaN,NaN,NaN,NaN,NaN,104.00 kg,NaN,NaN,NaN,4,NaN,NaN,Drum,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
437,LML,LML Freedom (2009),"
₹ 43,000 - ₹ 47,000
",discontinued,Commuter,Petrol,109.15cc,NaN,NaN,109.15 cc,8.5,0.84,1,NaN,NaN,NaN,NaN,NaN,1235.00 mm,112.00 kg,12.50 litres,NaN,NaN,4,NaN,NaN,Drum,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
438,LML,LML Graptor,"
₹ 58,500
",discontinued,Commuter,Petrol,NaN,NaN,NaN,NaN,13.9,1.289,1,NaN,NaN,NaN,NaN,NaN,1280.00 mm,136.00 kg,17.00 litres,NaN,NaN,5,NaN,NaN,Disc,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
439,LML,LML Select,"
NA
",discontinued,Scooter,NaN,148cc,NaN,Air Cooling,148 cc,8.6 Bhp @ 6200 rpm,11.3 Nm @ 4250 rpm,1,NaN,NaN,NaN,NaN,NaN,1235.00 mm,104.00 kg,6.50 litres,NaN,NaN,4 Speed,"Heavy duty,multople oil bath type",NaN,110mm Dum,130mm Dum,Mono shock suspension,Mono shock suspension,NaN,Analogue,None,None,NaN,1
440,Lohia,Lohia Fame,"
NA
",available,Scooterette,NaN,"250W Motor, BLDC",NaN,NaN,NaN,NaN,NaN,NaN,1825.00 mm,675.00 mm,1020.00 mm,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Automatic,NaN,NaN,80mm Drum,110mm Drum,NaN,NaN,NaN,Analogue,None,None,NaN,1
441,Lohia,Lohia Genius,"
NA
",available,Scooterette,NaN,"250W Motor, BLDC",NaN,NaN,NaN,NaN,NaN,NaN,1800.00 mm,680.00 mm,1060.00 mm,NaN,NaN,1230.00 mm,89.00 kg,NaN,NaN,NaN,Automatic,NaN,NaN,80mm Drum,110mm Drum,Telescopic,Telescopic,NaN,Analogue,None,None,NaN,1
442,Lohia,Lohia Oma,"
NA
",available,Scooterette,NaN,"250W Motor, BLDC",NaN,NaN,NaN,NaN,NaN,NaN,1800.00 mm,650.00 mm,1020.00 mm,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Automatic,NaN,NaN,80mm Drum,110mm Drum,NaN,NaN,NaN,Analogue,None,None,NaN,1
443,Mahindra,Mahindra Centuro,"
₹ 43,250 - ₹ 54,935
",available,Commuter,Petrol,"MCi-5, Single Cylinder",NaN,Air Cooling,106.7 cc,8.5 Bhp @ 7500 rpm,8.5 Nm @ 5500 rpm,1,2031 mm,780 mm,1111 mm,NaN,173 mm,1265 mm,126 kg,12.70 litres,52.4 mm,49.5 mm,4,Multiplate Wet Type,NaN,130mm Drum,130mm Drum,Telescopic hydraulic-damped,"5-step adjustable, coiled hydraulic-damped",NaN,Digital,Analogue,Digital-2,NaN,1
444,Mahindra,Mahindra Duro,"
₹ 45,100 - ₹ 46,240
",available,Scooter,Petrol,"124.6cc, 4-Stroke",NaN,Air Cooling,124.6 cc,8 Bhp @ 7000 rpm,9 Nm @ 5500 rpm,1,1814 mm,770 mm,1275 mm,790 mm,155 mm,1270 mm,114 kg,6.50 litres,NaN,NaN,Automatic,NaN,NaN,130mm Dia Drum,130mm Dia Drum,Telescopic,Hydraulic,NaN,Analog,NaN,NaN,NaN,1
445,Mahindra,Mahindra Gusto,"
₹ 47,000 - ₹ 55,770
",available,Scooter,Petrol,"109.6 cc, 4 Stroke, Air cooled",NaN,Air Cooling,109.6 cc,8 Bhp @ 7500 rpm,9 Nm @ 5500 rpm,1,1825 mm,697 mm,1188 mm,770/735 mm,165 mm,1275 mm,120 kg,6 litres,NaN,NaN,Automatic,NaN,NaN,130mm Mechanical Drum,130mm Mechanical Drum,Telescopic with Air Spring,"Coil type, Hydraulic",NaN,Analog,NaN,NaN,NaN,1
446,Mahindra,Mahindra Mojo,"
₹ 1,49,520 - ₹ 1,90,000
",available,Sports Cruiser,Petrol,"Liquid-cooled, Single Cylinder, 4-stroke, Si Engine, DOHC",NaN,Liquid Cooling,294.72 cc,26.82 BHP @ 8000 rpm,30 Nm @ 5500 rpm,1,2100 mm,800 mm,1165.5 mm,814.5 mm,173.5 mm,1465 mm,182 kg,21 litres,76 mm,65 mm,6,Wet multi-plate clutch,Constant Mesh,320mm Petal Disc Brake (radial calliper),240mm Petal Disc Brake (floating calliper),USD (upside down) telescopic forks,High pressure gas charged mono-shock with internal floating position,9.50 secs,Digital,Analog,Digital (2),Digital,1
447,Mahindra,Mahindra Rodeo,"
₹ 44,700 - ₹ 49,960
",available,Scooter,Petrol,"124.6 cc, 4-stroke",NaN,Air Cooling,124.6 cc,8 Bhp @ 7000 rpm,9 Nm @ 5500 rpm,1,1790 mm,650 mm,1110 mm,780 mm,154 mm,1245 mm,106 kg,4.50 litres,NaN,NaN,Automatic,NaN,NaN,130mm Dia Drum,130mm Dia Drum,Telescopic,Hydraulic,NaN,Digital,Digital,Digital-2,NaN,1
448,Mahindra,Mahindra Arro,"
₹ 39,000
",expected,Commuter,Petrol,"MCi-5, 106.7cc, Single Cylinder",NaN,Air Cooling,106.7 cc,8.5 Bhp @ 7500 rpm,8.5 Nm @ 5500 rpm,1,2000 mm,735 mm,1050 mm,NaN,165 mm,1265 mm,120 kg,13.70 litres,52.4 mm,49.5 mm,4,NaN,NaN,130mm Drum,130mm Drum,Telescopic hydraulic-damped,"5-step adjustable, coiled hydraulic-damped",NaN,Analog,0,0,NaN,0
449,Mahindra,Mahindra Flyte,"
₹ 43,414
",discontinued,Scooter,Petrol,"124.6cc, 4-Stroke",NaN,Air Cooling,124.6 cc,8.04 Bhp @ 7000 rpm,9 Nm @ 5500 rpm,1,1790 mm,650 mm,1100 mm,760 mm,130 mm,1245 mm,106 kg,4.15 litres,52.4 mm,57.8 mm,Automatic,NaN,NaN,"Drum, 130 mm dia","Drum, 130 mm dia",Telescopic Fork,Unit Swing Arm,NaN,Analog,NaN,NaN,NaN,1
450,Mahindra,Mahindra Kine,"
₹ 35,600
",discontinued,Scooter,Petrol,"71.5 cc, Air cooled and 2 stroke spark ignition",NaN,Air Cooling,71.5 cc,3.8 [email protected] 5500 rpm,5.0 Nm @ 4500 rpm,1,1765 mm,635 mm,1060 mm,760 mm,120 mm,1225 mm,82 kg,4 litres,NaN,NaN,Automatic,NaN,NaN,112.2 mm Drum,112.2 mm Drum,Bottom Link,Swing Arm,NaN,Analog,NaN,NaN,NaN,1
451,Mahindra,Mahindra Pantero,"
₹ 39,650 - ₹ 43,150
",discontinued,Commuter,Petrol,"MCi-5, 106.7cc",NaN,Air Cooling,106.7 cc,8.5 Bhp @ 7500 rpm,8.5 Nm @ 5500 rpm,1,2000.00 mm,735.00 mm,1050.00 mm,NaN,165.00 mm,1265.00 mm,120.00 kg,13.70 litres,52.4 mm,49.5 mm,4,NaN,NaN,130mm Drum,130mm Drum,Telescopic hydraulic-damped,"5-step adjustable, coiled hydraulic-damped",NaN,Digital,Digital,Digital,NaN,1
452,Mahindra,Mahindra Stallio,"
₹ 45,000 - ₹ 49,000
",discontinued,Commuter,Petrol,"106.7cc, SI",NaN,Air Cooling,106.7 cc,7 Bhp @ 7500 rpm,8 Nm @ 5500 rpm,1,2000.00 mm,720.00 mm,1050.00 mm,NaN,165.00 mm,1265.00 mm,125.00 kg,13.70 litres,52.4 mm,49.5 mm,4,NaN,NaN,130mm Drum,130mm Drum,Telescopic hydraulic-damped,"5-step adjustable, coiled hydraulic-damped",NaN,Digital,Digital,Digital-2,NaN,1
453,Mahindra,Mahindra Cevalo,"
NA
",no-launch-plans,Commuter,NaN,125cc,NaN,Air Cooling,125 cc,15 Bhp,17 Nm,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5 Manual,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Digital,Analogue,Digital-2,NaN,1
454,Mahindra,Mahindra Diablo,"
NA
 ",no-launch-plans,Sports,NaN,300cc,NaN,Liquid Cooling,300 cc,25 Bhp,25 Nm,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6 Manual,NaN,NaN,NA,NA,NA,NA,NaN,Digital,Analogue,Digital-2,NaN,1
455,Morello Yamasaki,Morello Yamasaki Doodle,"
NA
",available,Scooterette,NaN,Brushless DC,NaN,NaN,NaN,250 Watt,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.00 kg,NaN,NaN,NaN,Automatic,NaN,NaN,Drum,Drum,Telescopic Hydraulic,Telescopic Hydraulic,NaN,Analogue,None,None,NaN,1
456,Morello Yamasaki,Morello Yamasaki Punk,"
NA
",available,Scooterette,NaN,Brushless DC,NaN,NaN,NaN,250 Watt,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.00 kg,NaN,NaN,NaN,Automatic,NaN,NaN,Drum,Drum,Telescopic Hydraulic,Telescopic Hydraulic,NaN,Analogue,None,None,NaN,1
457,Morello Yamasaki,Morello Yamasaki Ripple,"
NA
",available,Scooterette,NaN,Brushless DC,NaN,NaN,NaN,250 Watt,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.00 kg,NaN,NaN,NaN,Automatic,NaN,NaN,Drum,Drum,Telescopic Hydraulic,Telescopic Hydraulic,NaN,Analogue,None,None,NaN,1
